,adId,url,address,province,latitude,longitude,rent,utilities,description,Furnished,Bathrooms,Bedrooms,For Rent By,Pet Friendly,Water,Heat,Hydro,Agreement Type,Parking Included,Accessible Washrooms in Suite,Audio Prompts,Braille Labels,Elevator in Building,Storage Space,Internet,Cable / TV,Visual Aids,Barrier-free Entrances and Ramps,Bicycle Parking,24 Hour Security,Concierge,Pool,Gym,Smoking Permitted,Balcony,Yard,Air Conditioning,Fridge / Freezer,Dishwasher,Laundry (In Building),Laundry (In Unit),Wheelchair accessible,building_access,laundry,Unit Type,Size (sqft),Virtual Options,Term Agreement,Move-In Date
25,1514369475.0,https://www.kijiji.ca/v-short-term-rental/ottawa/short-term-queen-elizabeth-towers-central-location/1514369475,"500 Laurier Ave W, Ottawa, ON K1R 5E1, Canada",ontario,45.4157727,-75.70516649999998,1950.0,,"Short Term. Queen Elizabeth Towers. Central Location.


Key features:

Central Location, Executive and Well Known Building, Beautiful unobstructed River View, Recently upgraded salt water pool and pool area, new big windows, high graded laminate and heated floor.

Also the building has whirlpool, sauna, gym, billiard room, card room, superb foyer, group activities and guest suites. Only Minutes To Carlton University and To University Of Ottawa.


Apartment:

2 bedrooms (master bedroom en-suite with heated floor and walk-in closet

), 2 baths, L shaped living/dining, large open concept kitchen with modern appliencies. High end laminate with large windows in all rooms with river view.


HighTech Washer and Dryer in the apartment.


**************************************************************************************

HYDRO and Utilities Included. Wi-Fi Included.

**************************************************************************************


Price lease: $1950

For reservations or appointments to view, please call or send email


Address		500 Laurier Ave. West, Ottawa, K1R5E1",Yes,2.0,2,Owner,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,1504311997.0,https://www.kijiji.ca/v-short-term-rental/ottawa/centrally-located-furnished-2-bedroom-executive-condo/1504311997,"200 Boulevard des Allumettières, Gatineau, QC J8X 4K2, Canada",ontario,45.43284750000001,-75.71794249999998,2150.0,,"Location, location! Downtown Hull, 20 minute walk to Byward Market and many museums and 10 minute walk to Portage buildings. Beautiful, well appointed 2 bedroom condo. Fully furnished with well stocked kitchen. 2 queen beds plus pull out queen sofa bed. All utilities included (heat, hydro, basic cable, Apple TV, unlimited internet). Balcony and outdoor parking for one car. Safe, small, clean and quiet building (48 units only), security cameras. 6 month lease or longer.",Yes,1.0,2,Owner,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1514326298.0,https://www.kijiji.ca/v-short-term-rental/ottawa/all-inclusive-furnished-monthly-house-rent-fenced-yard-merivale/1514326298,", Ottawa K2E 6K5 ON, Canada",ontario,45.357668700000005,-75.7263866,3000.0,,"Offering a 2 storey semi-detached home in Nepean for short term rental, minimum 1 month stay.

Perfect for families looking for a temporary place while their home is being renovated, or if they simply need more indoor and outdoor space during quarantine.


- Fully furnished 2000 sq ft 5 bedroom, 2 full bathroom semi detached 2 storey home in a family friendly and safe neighbourhood.

- Walk to 2 large grocery stores, pharmacy, restaurants and LCBO.

- Hardwood floor throughout, no carpet. No basement.

-Main floor features open concept kitchen, dining room, main floor laundry, family room, a main floor bedroom which can also be used as an office and a full bathroom with rain shower. Second floor features 4 large bedrooms and a full bathroom.

- Driveway that can accommodate 3 cars

- Fully fenced backyard with a new large deck (built last summer)

- All inclusive means electricity, water, sewer, hot water, natural gas, air conditioning, high speed internet, laundry, driveway snow clearing in winter, and front lawn mowing in summer are included.

- $3000 / month for 6 month rental duration. Discount for longer stays, and slightly higher rate for shorter stays. One month minimum.

- No smoking indoors.

- Pets may be permissible on a case by case basis.",Yes,2.0,5,Owner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1512385440.0,https://www.kijiji.ca/v-short-term-rental/ottawa/short-term-rental-executive-townhome-2-bed-2-bath-stunning/1512385440,"8 Cornerstone Private Rd, Ottawa, ON K2P 2N3, Canada",ontario,45.4187966,-75.6831507,3000.0,,"SHORT TERM RENTAL FULLY FURNISHED 2-bed Executive townhome, in quiet enclave with garage parking. Unbeatable location - 1 min walk to the canal and bike/running trails. 5 min walk to Elgin street bars and restaurants. 10 min to Parliament, Chateau Laurier and Rideau Centre.


Open concept living/dining room with updated Kitchen. Outdoor space with private balcony. Downstairs den can also be used as a 3rd bedroom. Upstairs has 2 bedrooms, w/ full bath and additional storage area in the attic area.


Ideal for working professionals or a small family. Small, friendly community in one of the hidden gems of Ottawa!


SHORT Term Rental - Available September 1st, 2020 - December 2020. ALL UTILITIES INCLUDED.",Yes,1.5,2 + Den,Owner,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1514298509.0,https://www.kijiji.ca/v-short-term-rental/ottawa/downtown-furnished-two-bedroom-apt-450-1580-aug-1st/1514298509,"204 Rue Clarence St, Ottawa, ON K1N 5R1, Canada",ontario,45.4305402,-75.6892704,450.0,,"At the downtown core (Byward market), two-bedroom apt on the 2nd floor in an old building, $1580 monthly for long term，$450 weekly for short term, fully furnished with beds, mattress, dressers, Smart 42” TV, cookware, water, heating, Hydro, AC, and WiFi, etc., minutes walking for everything: restaurants, shopping, grocery, Parliament Hill, US embassy, National Gallery, Rideau Center, and the University of Ottawa, etc..

Immediately, Short term or long term are acceptable, parking need extra $80 per month, Text to (613)255-7572, email: ottawahu@gmail.com.",Yes,1.0,2,Owner,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1514286867.0,https://www.kijiji.ca/v-short-term-rental/ottawa/master-bedrm-private-full-bathrom-fridge-walk-in-closet-lock-key/1514286867,"Ottawa, Ottawa K1T 2P5 ON, Canada",ontario,45.346942600000006,-75.6434859,990.0,,"Half furnished or unfurnished. Long or Short stay. No pets allowed. Non-smokers only. No guests/ No visitors. Due to shared accommodation I am looking for female individuals or a couple.

Each room has its own lock and key, and I am renting out each room individually.

- The master bedroom among the other bedrooms are the largest one and the only room with it own private full bathroom, its own refrigerator (an 18 cubic ft top freezer refrigerator), and a spacious walk-in closet in addition to a built in closet with railing mirror doors. (the rent and utilities comes to $990 per month if one person rents it; $100 more applies for the second person if two individuals rent the room). If you want the room furnished I can provide you with either a single bed, 2 single beds, or a queen mattress depending on if you are one or two individuals. In addition I can provide you with a 29.5""X 59"" table with one or two chairs.

Kitchen, eating area, laundry room and common area (living/dining room) will be shared by 2 or 3 more individuals.

Free parking available upon request. Free parking street. A bus stop just 5 minutes away on foot, so is a small shopping area. It is a 5 minutes drive to the South Keys Shopping Center, and 10 minutes drive to the airport. 5 to 15 minutes drive to Billings Bridge Shopping Center depending on if you take the Bronson, or Bank St. A couple of references. Virtual viewing first and then if you still like the place then in-person viewing possible too (social distancing and official mandate must be followed). Renewable 2, 3 or 4 month period lease (The sum covering the entire period of a lease is payable at start of each lease in the form of E-transfer).

Each lease is 6 pages long and must be read and signed before renting a room.

If you are looking for a month to month lease or no lease, please do NOT reply to this posting, This is not a month to month lease.",No,1.0,1,Owner,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1514284997.0,https://www.kijiji.ca/v-short-term-rental/ottawa/room-for-rent-in-a-house-2-5-km-south-of-south-keys-shopping-ce/1514284997,"Ottawa, Ottawa K1T 2P5 ON, Canada",ontario,45.346942600000006,-75.6434859,690.0,,"Furnished or unfurnished. Long or Short stay. Non-smokers only. No pets allowed. No guests/No visitors. Due to shared accommodation I am looking for females or couples only.

Each room has its own lock and key, and I am renting out each room individually.

-The bedrooms with a shared full bathroom (rent & utilities for each room comes to $690 per month for 1 person occupancy, or $790 per month for 2 people occupancy.

Kitchen, eating area, laundry room, and common area are being shared with 3 more individuals.

Free parking available upon request. Free parking street. A bus stop, and a small shopping area are just 5 minutes away on foot. It is a 5 minutes drive to the South Keys Shopping Center, and 10 minutes drive to the airport.

A couple of references for each person required.

Virtual viewing available as well as in-person viewing (social distancing and official mandate must be followed).

Renewable 2, 3 or 4 month period lease (The sum covering the entire period of a lease is payable at start of each lease in the form of E-transfer (each lease is 6 pages long and must be read and signed before renting a room).

If you are looking for a month to month lease or no lease rental, please do NOT reply to this posting, This is NOT a month to month lease.",No,1.0,2,Owner,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,1498467386.0,https://www.kijiji.ca/v-short-term-rental/ottawa/downtown-close-to-everything-furnished-2-bedroom/1498467386,"118 Lower Charlotte St, Ottawa, ON K1N 8K3, Canada",ontario,45.434639600000004,-75.6783,2599.0,,"Downtown Ottawa- Furnished Rental, Close To Everything!!

Available August/September 1st!

Short and Long Term Stays welcome! Professionally Cleaned and Sanitized!

Located on beautiful and historic MacDonald Gardens Park, this quiet, secure, 2 bedroom, non-smoking Apt has been renovated and tastefully decorated. One block from the Rideau River and running/cycling trails. Minutes to lively village of New Edinburg and Byward Market, grocery stores, pubs and restaurants.

Walking distance to Global Affairs, Ottawa U, Parliament and many Embassies. This apartment boasts the following amenities:

•	Large 12’x12’ private deck with patio table and propane BBQ

•	King & Queen hotel quality beds

•	Granite counter tops

•	5 appliances (in suite laundry)

•	55” 4k smart TV w/ Bell express vu pvr

•	Separately control heat and air conditioning

•	Free parking

•	Free wifi

from $2,599 per month, all inclusive, on year lease.

Weekly/Bi-weekly/Monthly Cleaning plans available, but extra

Viewings by appointment only... this apartment has everything you need.... just bring your suitcase!

If the ad is up... the apartment is still available.... Thank-you!",Yes,1.0,2,Owner,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,1514220805.0,https://www.kijiji.ca/v-short-term-rental/ottawa/beautiful-quiet-cottage-for-rent/1514220805,"K0E1Y0, Canada",ontario,44.756575299999994,-76.00622299999998,975.0,,"FOR WEEK OF SEPTEMBER 13-20 ONLY. Halfway between Ottawa and Kingston on a small, quiet, shallow lake. Kayaks and paddle boat provided with lifejackets. Beautiful sunsets. Sandy bottom, shallow water. Great fishing. $975",Yes,1.0,2,Owner,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1514205345.0,https://www.kijiji.ca/v-short-term-rental/ottawa/brand-new-townhouse-in-avalon-for-rent/1514205345,"Damselffish walk, K4A 1L3, Orleans, ON",ontario,45.44304349999999,-75.4940276,,,"shopping, school nearby, convenient to downtown",No,2.5,3,Owner,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,1514184414.0,https://www.kijiji.ca/v-short-term-rental/ottawa/2-bedroom-lease-takeover-all-inclusive/1514184414,"K1G3N9, Canada",ontario,45.4098041,-75.65516600000001,1529.0,,"Looking for someone to take over my lease for October 1st, with a September 15th move-in date!
Lease ends December 31st, 2020, with the option to go month-to-month afterwards.

Rent is $1529, all utilities included.
Partial rent for the month of September!

Unit is on the 18th floor, and is an end unit, with neighbours on only one side of you.
Parking is not included, but is available.
Building is pet friendly!
Laundry in building.

Located at 1535 Alta vista Towers. Right by public transit, as well as shopping centres (Trainyards).

Please message me to schedule a virtual tour.",No,1.0,2,Owner,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,1514183978.0,https://www.kijiji.ca/v-short-term-rental/ottawa/looking-for-an-appartment-house-for-family-in-ottawa/1514183978,", Ottawa K2K3R6 ON, Canada",ontario,45.3562354,-75.92430300000002,,,Will prefer on month to month basis. Can commit for a 3 month lease. Need to move in by 1 Aug,Yes,1.0,,Owner,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,1514178652.0,https://www.kijiji.ca/v-short-term-rental/ottawa/kanata-walk-out-apt-sept-1-furnished/1514178652,"304 Sandhill Rd, Kanata, ON K2K 2V7, Canada",ontario,45.35518829999999,-75.925651,1500.0,,"Kanata Furnished Apt Available Sept 1 with walk out basement. Newly Renovated. Available short or long term. Available Sept 1. Morgans Grant, in High Tech area. All Utilities included including laundry, internet and parking",Yes,1.0,Bachelor/Studio,Owner,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,1514149123.0,https://www.kijiji.ca/v-short-term-rental/ottawa/temporary-room-for-rent-daily-or-weekly/1514149123,"K2P, Canada",ontario,45.414444,-75.69034,30.0,,"Daily, weekly, send an email.
Daily rates starting from $40 weekly rates from $300 for a small room.
You can rent rooms on a short-term",Yes,1.0,1,Owner,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,1514092449.0,https://www.kijiji.ca/v-short-term-rental/ottawa/2-bedroom-2-full-bathroom-condo-for-sublet-in-downtown-ottawa/1514092449,"250 Lett St, Ottawa, ON K1R 0A7, Canada",ontario,45.416507700000004,-75.7123896,2036.0,,"Rarely available 2 Bedroom + 2 full Bathroom condo rental in Lebreton Flats.

8-month sublet available from September 1st - April end.


Laundry (In Unit), Air Conditioning, dishwasher, oven and fridge included and has a private balcony.

Includes 1 underground parking spot and a storage locker.


Amenities include Gym, Pool, Party Room and Bicycle Parking with ample visitor parking.


Tenant is responsible for Hydro and Internet (fibre optic internet is available).


Master bedroom is large and has an ensuite washroom with a large soaking tub and a washer and dryer, while the guest bathroom has a standing shower. Great location, steps away from Pimisi LRT station and close to Gatineau. Lots of great walking and bike paths in the surrounding area.",No,2.0,2,Owner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
